"Sample_Name","Sample_ID","INC","SpC","pH","Temp","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Methods_Deviation","Fe_mg_per_kg","Fe_mg_per_L","Initial_Water_mass_g","Final_Water_mass_g","Dry_Sediment_Mass_g","Initial_Gravimetric_Moisture","Final_Gravimetric_Moisture","Incubation_Water_Mass_g","ATP_nanomol_per_L","ATP_picomol_per_g","Percent_Fine_Sand","Percent_Med_Sand","Percent_Coarse_Sand","Percent_Tot_Sand","Percent_Clay","Percent_Silt","mean_ssa","Lost_Gravimetric_Water"
"EC_042_INC-W3","EC_042","INC-W3",114.2,7.41,20.3,3.291,11.621,"RATE_CV_050",0.00353103448275862,0.001,8.4,8.4,14.5,0.58,0.58,51.2,0.85,2.46,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0
"EC_042_INC-W4","EC_042","INC-W4",115.9,7.11,20.5,2.763,9.673,"RATE_CV_050",0.00350102669404517,0.001,8.45,8.45,14.61,0.58,0.58,51.15,0.55,1.57,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0
"EC_042_INC-W5","EC_042","INC-W5",114.3,7.06,20.3,3.115,10.932,"RATE_CV_050",0.192,0.055,8.44,8.44,14.59,0.58,0.58,51.17,0.25,0.8,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0
"EC_044_INC-D1","EC_044","INC-D1",129.4,5.7,20.7,0,0,"RATE_CV_050",0.145,0.047,3.55,1.22,16.4,0.22,0.07,50.28,15.4,58.4,12,23.3,59.7,95,2.6,2.4,9.6572,0.15
"EC_044_INC-D2","EC_044","INC-D2",125.4,5.42,20.7,0,0,"RATE_CV_050",0.157,0.051,3.55,1.2,16.39,0.22,0.07,50.28,17.53,58.62,12,23.3,59.7,95,2.6,2.4,9.6572,0.15
"EC_044_INC-D3","EC_044","INC-D3",129.6,5.29,20.9,0,0,"RATE_CV_050",0.168,0.055,3.57,1.25,16.45,0.22,0.08,50.26,13.92,40.69,12,23.3,59.7,95,2.6,2.4,9.6572,0.14
"EC_044_INC-D4","EC_044","INC-D4",42.01,5.44,20.9,0,0,"INC_003; RATE_CV_050",0.127,0.042,3.58,1.22,16.5,0.22,0.07,50.23,8.19,22.07,12,23.3,59.7,95,2.6,2.4,9.6572,0.15
"EC_044_INC-D5","EC_044","INC-D5",39.58,5.63,20.7,0.042,0.128,"INC_003; RATE_CV_050; RATE_OUTLIER_000",0.148,0.049,3.57,1.16,16.47,0.22,0.07,50.25,11.2,31.2,12,23.3,59.7,95,2.6,2.4,9.6572,0.15
"EC_044_INC-W1","EC_044","INC-W1",131.7,7.18,19.8,2.498,7.597,"RATE_CV_050",0.189,0.062,7.09,7.09,16.5,0.43,0.43,50.24,23.79,62.68,12,23.3,59.7,95,2.6,2.4,9.6572,0
"EC_044_INC-W2","EC_044","INC-W2",121.7,6.21,20.7,1.016,3.109,"RATE_CV_050",0.201,0.066,7.06,7.06,16.41,0.43,0.43,50.28,10.63,38.99,12,23.3,59.7,95,2.6,2.4,9.6572,0
"EC_044_INC-W3","EC_044","INC-W3",120.6,5.92,20.1,5.858,17.927,"RATE_CV_050; RATE_OUTLIER_000",0.225,0.073,7.07,7.07,16.41,0.43,0.43,50.28,21.06,54.43,12,23.3,59.7,95,2.6,2.4,9.6572,0
"EC_044_INC-W4","EC_044","INC-W4",122.4,5.88,20.7,9.288,28.326,"RATE_CV_050; RATE_OUTLIER_000",0.24,0.079,7.08,7.08,16.45,0.43,0.43,50.26,17.43,43.64,12,23.3,59.7,95,2.6,2.4,9.6572,0
"EC_044_INC-W5","EC_044","INC-W5",123.3,5.98,20.9,3.858,11.797,"RATE_CV_050",0.246,0.08,7.07,7.07,16.41,0.43,0.43,50.27,19.41,49.89,12,23.3,59.7,95,2.6,2.4,9.6572,0
"EC_051_INC-D1","EC_051","INC-D1",37.3,7.45,21.2,2.553,8.805,"RATE_003; RATE_CV_050; RATE_OUTLIER_000",0.579,0.168,5.32,3.49,14.76,0.36,0.24,50.94,35.28,131.36,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.12
"EC_051_INC-D2","EC_051","INC-D2",43.55,7.61,21.2,13.03,45.048,"RATE_003; RATE_CV_050; RATE_OUTLIER_000",0.263,0.076,5.3,3.55,14.74,0.36,0.24,50.96,40.85,137.48,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.12
"EC_051_INC-D3","EC_051","INC-D3",43.6,7.23,21.2,0.202,0.7,"RATE_003; RATE_CV_050",0.439,0.127,5.29,3.37,14.71,0.36,0.23,50.97,34.7,123.8,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.13
"EC_051_INC-D4","EC_051","INC-D4",41.98,7.23,21.2,0.241,0.832,"RATE_003; RATE_CV_050",0.563,0.163,5.31,3.3,14.75,0.36,0.22,50.95,44.46,158,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.14
"EC_051_INC-D5","EC_051","INC-D5",40.67,7.2,21.1,0.141,0.488,"RATE_003; RATE_CV_050",0.498,0.144,5.3,3.44,14.72,0.36,0.23,50.97,42.57,154.31,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.13
"EC_051_INC-W1","EC_051","INC-W1",53.91,7.6,20.7,1.433,4.954,"RATE_003; RATE_CV_050",0.748,0.216,9.35,9.35,14.74,0.63,0.63,50.96,31.78,124.67,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0
"EC_051_INC-W2","EC_051","INC-W2",45.19,7.59,20.9,0.71,2.451,"RATE_003; RATE_CV_050",0.641,0.186,9.28,9.28,14.76,0.63,0.63,50.95,28.86,113.02,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0
"EC_051_INC-W3","EC_051","INC-W3",44.63,7.75,20.8,0.672,2.332,"RATE_003; RATE_CV_050",0.573,0.165,9.29,9.29,14.69,0.63,0.63,50.98,43.2,155.07,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0
"EC_051_INC-W4","EC_051","INC-W4",40.23,7.47,20.9,1.589,5.489,"RATE_003; RATE_CV_050",0.593,0.172,9.31,9.31,14.75,0.63,0.63,50.95,33.49,112.84,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0
"EC_051_INC-W5","EC_051","INC-W5",39.76,7.19,21.1,8.997,31.078,"RATE_003; RATE_CV_050; RATE_OUTLIER_000",0.796,0.23,9.3,9.3,14.75,0.63,0.63,50.95,32.84,130.36,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0
"EC_056_INC-D1","EC_056","INC-D1",20.85,7.12,20.9,0,0,"RATE_003",0.00293032786885246,0.001,2.9,0.62,17.08,0.17,0.04,50.05,0.92,2.51,3,25.3,70.2,98.5,1.5,0,2.183,0.13
"EC_056_INC-D2","EC_056","INC-D2",15.05,6.03,20.4,0,0,"RATE_003",0.079,0.027,2.92,0.36,17.16,0.17,0.02,50.01,0.62,2.1,3,25.3,70.2,98.5,1.5,0,2.183,0.15
"EC_056_INC-D3","EC_056","INC-D3",16.68,5.94,20.2,0,0,"RATE_003",0.05,0.017,2.9,0.44,17.06,0.17,0.03,50.06,0.7,2.56,3,25.3,70.2,98.5,1.5,0,2.183,0.14
"EC_056_INC-D4","EC_056","INC-D4",21.28,5.27,20.6,0,0,"RATE_003",0.117,0.04,2.9,0.58,17.08,0.17,0.03,50.05,1.12,3.22,3,25.3,70.2,98.5,1.5,0,2.183,0.14
"EC_056_INC-D5","EC_056","INC-D5",18.72,5.42,20.7,0,0,"RATE_003",0.048,0.017,2.92,0.71,17.17,0.17,0.04,50.01,0.89,3.32,3,25.3,70.2,98.5,1.5,0,2.183,0.13
"EC_056_INC-W1","EC_056","INC-W1",20.42,5.33,21,0,0,"RATE_003",0.086,0.029,6.93,6.93,17.02,0.41,0.41,50.08,0.91,2.97,3,25.3,70.2,98.5,1.5,0,2.183,0
"EC_056_INC-W2","EC_056","INC-W2",14.49,5.48,21,0,0,"RATE_003",0.1,0.034,7.39,7.39,17.03,0.43,0.43,50.07,0.99,3.31,3,25.3,70.2,98.5,1.5,0,2.183,0
"EC_056_INC-W3","EC_056","INC-W3",16.04,5.5,21,0,0,"RATE_003",0.068,0.023,7.38,7.38,17.05,0.43,0.43,50.06,1.04,3.17,3,25.3,70.2,98.5,1.5,0,2.183,0
"EC_056_INC-W4","EC_056","INC-W4",15.61,5.34,20.7,0,0,"RATE_003",0.00294242068155112,0.001,7.4,7.4,17.02,0.44,0.44,50.08,1.07,2.68,3,25.3,70.2,98.5,1.5,0,2.183,0
"EC_056_INC-W5","EC_056","INC-W5",15.64,5.37,21,0,0,"RATE_003",0.00294242068155112,0.001,7.38,7.38,17.02,0.43,0.43,50.08,0.8,2.41,3,25.3,70.2,98.5,1.5,0,2.183,0
"EC_063_INC-D1","EC_063","INC-D1",119.5,7.73,20.7,0.376,1.131,"RATE_CV_050",0.654,0.217,3.39,0.96,16.69,0.2,0.06,50.2,28.4,95.92,6,44.3,47,97.3,1.9,0.8,2.17475,0.14
"EC_063_INC-D2","EC_063","INC-D2",120.6,7,20.7,0.288,0.872,"RATE_CV_050",0.676,0.223,3.37,0.84,16.6,0.2,0.05,50.24,32.8,109.73,6,44.3,47,97.3,1.9,0.8,2.17475,0.15
"EC_063_INC-D3","EC_063","INC-D3",125.8,6.78,20.7,0,0,"RATE_CV_050; RATE_OUTLIER_000",0.513,0.171,3.39,1.12,16.7,0.2,0.07,50.2,19.75,72.15,6,44.3,47,97.3,1.9,0.8,2.17475,0.13
"EC_063_INC-D4","EC_063","INC-D4",120.6,6.55,20.6,0.404,1.225,"RATE_CV_050",0.799,0.264,3.37,0.28,16.57,0.2,0.02,50.25,23.39,64.87,6,44.3,47,97.3,1.9,0.8,2.17475,0.18
"EC_063_INC-D5","EC_063","INC-D5",116.2,6.69,20.6,0.464,1.398,"RATE_CV_050",0.715,0.237,3.39,0.82,16.65,0.2,0.05,50.21,45.07,134.26,6,44.3,47,97.3,1.9,0.8,2.17475,0.15
"EC_063_INC-W1","EC_063","INC-W1",107.6,6.64,20.7,3.746,11.376,"N/A",0.837,0.276,7.91,7.91,16.55,0.48,0.48,50.26,17.89,54.27,6,44.3,47,97.3,1.9,0.8,2.17475,0
"EC_063_INC-W2","EC_063","INC-W2",113.7,6.4,20.7,9.49,28.601,"N/A",1.074,0.356,7.88,7.88,16.65,0.47,0.47,50.21,21.92,63.06,6,44.3,47,97.3,1.9,0.8,2.17475,0
"EC_063_INC-W3","EC_063","INC-W3",111.6,6.44,20.9,5.04,15.223,"N/A",1.103,0.365,7.91,7.91,16.63,0.48,0.48,50.23,43.28,186.3,6,44.3,47,97.3,1.9,0.8,2.17475,0
"EC_063_INC-W4","EC_063","INC-W4",111.6,6.51,20.8,3.697,11.218,"N/A",0.865,0.285,7.88,7.88,16.55,0.48,0.48,50.25,27.68,80.44,6,44.3,47,97.3,1.9,0.8,2.17475,0
"EC_063_INC-W5","EC_063","INC-W5",112.8,6.28,20.4,5.037,15.193,"N/A",1.055,0.35,7.88,7.88,16.65,0.47,0.47,50.22,17.59,52.29,6,44.3,47,97.3,1.9,0.8,2.17475,0
"EC_064_INC-D1","EC_064","INC-D1",291.4,7.5,20.9,0.69,4.1,"N/A",0.162,0.027,11.01,8.55,9,1.22,0.95,53.48,37.9,127.66,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0.27
"EC_064_INC-D2","EC_064","INC-D2",286.2,7.37,21,0.645,3.833,"N/A",0.00594222222222222,0.001,11.01,8.47,9,1.22,0.94,53.48,58.89,154.96,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0.28
"EC_064_INC-D3","EC_064","INC-D3",295.2,7.26,21.2,0.596,3.542,"N/A",0.185,0.031,11,8.44,9,1.22,0.94,53.48,44.49,137,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0.28
"EC_064_INC-D4","EC_064","INC-D4",290.2,7.34,20.9,0.814,4.837,"N/A",0.173,0.029,11,8.51,9,1.22,0.95,53.48,62.66,184.35,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0.27
"EC_064_INC-D5","EC_064","INC-D5",290.4,7.16,20.9,0.958,5.699,"N/A",0.00594883203559511,0.001,11,8.73,8.99,1.22,0.97,53.48,33.93,118.31,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0.25
"EC_064_INC-W1","EC_064","INC-W1",314.9,7.2,20.9,149.567,887.608,"RATE_005; INC_004",0.36,0.061,14.02,14.02,9.01,1.56,1.56,53.47,40.84,140.22,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0
"EC_064_INC-W2","EC_064","INC-W2",300.9,7.13,21,32.074,190.591,"N/A",0.00594222222222222,0.001,13.99,13.99,9,1.55,1.55,53.48,51.94,223.56,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0
"EC_064_INC-W3","EC_064","INC-W3",312.3,7.3,21,107.447,639.184,"RATE_005",0.00594883203559511,0.001,13.97,13.97,8.99,1.55,1.55,53.48,42.2,137.4,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0
"EC_064_INC-W4","EC_064","INC-W4",306.2,7.26,20.9,129.087,767.064,"RATE_005",0.245,0.041,13.98,13.98,9,1.55,1.55,53.48,31.93,118.41,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0
"EC_064_INC-W5","EC_064","INC-W5",306.6,7.33,20.9,119.436,709.715,"RATE_005",0.213,0.036,13.99,13.99,9,1.55,1.55,53.48,33.35,120.63,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,0
"EC_065_INC-D1","EC_065","INC-D1",30.11,5.71,19.5,2.838,9.75,"N/A",0.425,0.124,5.13,3.34,14.8,0.35,0.23,50.88,13.88,44.53,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.12
"EC_065_INC-D2","EC_065","INC-D2",31.24,5.93,19.4,4.808,16.338,"N/A",0.543,0.16,5.16,3.58,14.89,0.35,0.24,50.63,23.3,74.87,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.11
"EC_065_INC-D3","EC_065","INC-D3",31.76,5.76,19.5,4.896,16.515,"N/A",0.639,0.189,5.15,3.29,14.87,0.35,0.22,50.16,22.43,71.41,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.13
"EC_065_INC-D4","EC_065","INC-D4",34.78,5.65,19.6,3.078,10.47,"N/A",0.666,0.196,5.15,3.44,14.86,0.35,0.23,50.58,25.54,73.95,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.12
"EC_065_INC-D5","EC_065","INC-D5",31.89,5.85,19.9,2.345,8.041,"N/A",0.487,0.142,5.15,3.34,14.86,0.35,0.22,50.99,20.57,61.36,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.13
"EC_065_INC-W1","EC_065","INC-W1",33.03,5.65,19.3,6.498,22.381,"N/A",0.63,0.183,7.17,7.16,14.89,0.48,0.48,51.32,19.31,57.42,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0
"EC_065_INC-W2","EC_065","INC-W2",31.98,5.67,19.5,4.411,14.959,"N/A",0.646,0.19,7.2,7.2,14.84,0.48,0.48,50.36,18.28,62.58,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0
"EC_065_INC-W3","EC_065","INC-W3",32.25,5.57,19.5,7.415,25.697,"N/A",0.67,0.193,7.18,7.18,14.81,0.48,0.48,51.36,19.29,53.98,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0
"EC_065_INC-W4","EC_065","INC-W4",32.67,5.81,19.6,5.754,19.926,"N/A",0.649,0.187,7.18,7.18,14.84,0.48,0.48,51.39,19.7,61.9,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0
"EC_065_INC-W5","EC_065","INC-W5",36.77,7.14,19.3,6.982,24.004,"N/A",0.734,0.213,7.18,7.18,14.84,0.48,0.48,51.02,13.9,45.02,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0
"EC_066_INC-D1","EC_066","INC-D1",37.11,6.11,20.1,0.177,0.569,"RATE_CV_050",0.101,0.032,4.2,1.79,15.74,0.27,0.11,50.59,3,8.96,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.16
"EC_066_INC-D2","EC_066","INC-D2",38.61,5.98,20.4,0,0,"RATE_CV_050; RATE_OUTLIER_000",0.18,0.056,4.2,1.79,15.75,0.27,0.11,50.59,2.72,10.09,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.16
"EC_066_INC-D3","EC_066","INC-D3",46.63,6.22,20.3,0.14,0.446,"RATE_CV_050",0.193,0.06,4.23,1.79,15.86,0.27,0.11,50.54,2.89,9.37,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.16
"EC_066_INC-D4","EC_066","INC-D4",43.97,6.17,19.6,0.162,0.517,"RATE_CV_050",0.188,0.059,4.22,1.76,15.84,0.27,0.11,50.55,2.75,8,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.16
"EC_066_INC-D5","EC_066","INC-D5",37.32,7.84,20.3,0.09,0.288,"RATE_CV_050",0.149,0.046,4.21,1.46,15.81,0.27,0.09,50.57,3.4,10.28,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.18
"EC_066_INC-W1","EC_066","INC-W1",37.21,7.6,20.2,0.368,1.177,"N/A",0.191,0.06,10.23,10.23,15.81,0.65,0.65,50.57,2.76,8.18,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0
"EC_066_INC-W2","EC_066","INC-W2",36.85,6.9,19.5,0.362,1.164,"N/A",0.144,0.045,10.13,10.13,15.73,0.64,0.64,50.59,2.48,9.46,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0
"EC_066_INC-W3","EC_066","INC-W3",37.44,6.04,18.9,0.451,1.444,"N/A",0.17,0.053,10.07,10.07,15.78,0.64,0.64,50.57,2.61,9.54,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0
"EC_066_INC-W4","EC_066","INC-W4",35.2,6.14,20.3,0.352,1.125,"N/A",0.154,0.048,10.08,10.08,15.81,0.64,0.64,50.56,2.47,8.23,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0
"EC_066_INC-W5","EC_066","INC-W5",35.18,5.94,20.5,0.399,1.274,"N/A",0.184,0.058,10.02,10.02,15.83,0.63,0.63,50.56,3.09,9.7,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0
"EC_068_INC-D1","EC_068","INC-D1",273.8,6.8,21.9,125.655,797.081,"RATE_005",3.325,0.524,12.45,6.44,7.45,1.67,0.86,52.46,6.28,41.06,14.3,0.9,6.9,22.1,26.9,51,57.538,0.81
"EC_068_INC-D2","EC_068","INC-D2",284.6,6.74,21.9,248.984,1579.408,"RATE_005",5.298,0.835,12.46,7.07,7.46,1.67,0.95,52.46,1.42,8.36,14.3,0.9,6.9,22.1,26.9,51,57.538,0.72
"EC_068_INC-D3","EC_068","INC-D3",202.5,6.72,21.6,262.127,1652.156,"RATE_005",5.553,0.881,12.52,7.06,7.5,1.67,0.94,52.44,4.37,25.88,14.3,0.9,6.9,22.1,26.9,51,57.538,0.73
"EC_068_INC-D4","EC_068","INC-D4",282.4,6.69,21.8,251.195,1579.155,"RATE_005",6.652,1.058,12.55,7.19,7.52,1.67,0.96,52.43,5.99,47.11,14.3,0.9,6.9,22.1,26.9,51,57.538,0.71
"EC_068_INC-D5","EC_068","INC-D5",259.7,6.74,21.7,227.617,1430.93,"RATE_005",7.092,1.128,12.57,7.17,7.52,1.67,0.95,52.43,7.13,67.3,14.3,0.9,6.9,22.1,26.9,51,57.538,0.72
"EC_068_INC-W1","EC_068","INC-W1",307.2,6.91,21.7,259.426,1637.412,"RATE_005",7.72,1.223,16.45,16.45,7.49,2.2,2.2,52.45,2.51,22.04,14.3,0.9,6.9,22.1,26.9,51,57.538,0
"EC_068_INC-W2","EC_068","INC-W2",322.1,6.78,21.9,265.563,1673.813,"RATE_005",7.293,1.157,15.49,15.49,7.5,2.07,2.07,52.44,4.2,35.66,14.3,0.9,6.9,22.1,26.9,51,57.538,0
"EC_068_INC-W3","EC_068","INC-W3",312.1,6.84,21.9,260.234,1646.788,"RATE_005",6.915,1.093,15.41,15.41,7.48,2.06,2.06,52.46,3,25.23,14.3,0.9,6.9,22.1,26.9,51,57.538,0
"EC_068_INC-W4","EC_068","INC-W4",307.9,6.81,21.8,249.396,1578.204,"RATE_005",7.574,1.197,15.44,15.44,7.48,2.06,2.06,52.46,3.25,26.98,14.3,0.9,6.9,22.1,26.9,51,57.538,0
"EC_068_INC-W5","EC_068","INC-W5",294.5,6.78,21.8,266.835,1688.56,"RATE_005",6.503,1.028,15.39,15.39,7.48,2.06,2.06,52.46,1.7,9.53,14.3,0.9,6.9,22.1,26.9,51,57.538,0
"EC_069_INC-D1","EC_069","INC-D1",1650,6.97,20.9,1.58,5.042,"RATE_CV_050",0.261,0.082,4.11,2.18,15.83,0.26,0.14,50.48,50.08,181.33,5.9,5.5,83.3,94.7,3.3,2,6.542,0.12
"EC_069_INC-D2","EC_069","INC-D2",1667,6.84,20.9,3.05,9.738,"VI_ALL_007; RATE_CV_050",0.283,0.089,4.11,1.26,15.81,0.26,0.08,50.48,95,336.26,5.9,5.5,83.3,94.7,3.3,2,6.542,0.18
"EC_069_INC-D3","EC_069","INC-D3",1622,6.98,21,4.122,13.134,"RATE_CV_050; RATE_OUTLIER_000",0.223,0.07,4.12,2.17,15.84,0.26,0.14,50.47,116.7,398.42,5.9,5.5,83.3,94.7,3.3,2,6.542,0.12
"EC_069_INC-D4","EC_069","INC-D4",1624,6.62,21.1,7.678,24.444,"RATE_CV_050; RATE_OUTLIER_000",0.262,0.082,4.12,2.34,15.85,0.26,0.15,50.46,272.55,838.76,5.9,5.5,83.3,94.7,3.3,2,6.542,0.11
"EC_069_INC-D5","EC_069","INC-D5",1610,6.83,21.3,0.58,1.84,"RATE_CV_050",0.228,0.072,4.13,2.42,15.9,0.26,0.15,50.44,154.56,610.12,5.9,5.5,83.3,94.7,3.3,2,6.542,0.11
"EC_069_INC-W1","EC_069","INC-W1",1277,6.61,21.3,151.061,478.218,"RATE_005",1.137,0.359,8.19,8.18,15.93,0.51,0.51,50.43,70.4,290.97,5.9,5.5,83.3,94.7,3.3,2,6.542,0
"EC_069_INC-W2","EC_069","INC-W2",1256,6.57,21.2,215.615,682.578,"RATE_005",0.887,0.28,8.61,8.61,15.93,0.54,0.54,50.43,43.07,154.74,5.9,5.5,83.3,94.7,3.3,2,6.542,0
"EC_069_INC-W3","EC_069","INC-W3",1241,6.48,21.3,242.011,768.857,"RATE_005",0.954,0.3,8.59,8.58,15.88,0.54,0.54,50.45,50.8,182.66,5.9,5.5,83.3,94.7,3.3,2,6.542,0
"EC_069_INC-W4","EC_069","INC-W4",1243,6.41,21.3,218.605,697.987,"RATE_005",1.008,0.316,8.6,8.6,15.81,0.54,0.54,50.48,65.09,224.48,5.9,5.5,83.3,94.7,3.3,2,6.542,0
"EC_069_INC-W5","EC_069","INC-W5",1278,6.57,21.2,182.199,581.378,"N/A",0.733,0.23,8.55,8.55,15.83,0.54,0.54,50.48,101.62,333.02,5.9,5.5,83.3,94.7,3.3,2,6.542,0
"EC_070_INC-D1","EC_070","INC-D1",147.3,6.89,21,1.161,4.036,"RATE_CV_050; RATE_OUTLIER_000",1.032,0.297,5.33,2.8,14.66,0.36,0.19,51.03,15.78,49.32,37.2,46.1,4,87.3,3.4,9.3,3.45175,0.17
"EC_070_INC-D2","EC_070","INC-D2",146.8,7.01,20.7,2.258,7.837,"RATE_CV_050; RATE_OUTLIER_000",1.081,0.311,5.34,3.04,14.68,0.36,0.21,51.02,27.63,95.74,37.2,46.1,4,87.3,3.4,9.3,3.45175,0.15
"EC_070_INC-D3","EC_070","INC-D3",137.3,7.25,20.1,0,0,"RATE_CV_050",0.954,0.275,5.33,3.16,14.68,0.36,0.22,51.02,25.1,73.85,37.2,46.1,4,87.3,3.4,9.3,3.45175,0.14
"EC_070_INC-D4","EC_070","INC-D4",149.3,7.05,21.1,0.095,0.33,"RATE_CV_050",1.243,0.358,5.33,3.23,14.67,0.36,0.22,51.03,20.49,63.18,37.2,46.1,4,87.3,3.4,9.3,3.45175,0.14
"EC_070_INC-D5","EC_070","INC-D5",151.9,6.97,21.1,0.647,2.239,"RATE_CV_050",0.978,0.283,5.35,3.34,14.72,0.36,0.23,51,22.71,78.4,37.2,46.1,4,87.3,3.4,9.3,3.45175,0.13
"EC_070_INC-W1","EC_070","INC-W1",176.7,6.96,20.7,3.663,12.782,"RATE_CV_050",1.245,0.357,8.82,8.82,14.61,0.6,0.6,51.05,10.07,31.56,37.2,46.1,4,87.3,3.4,9.3,3.45175,0
"EC_070_INC-W2","EC_070","INC-W2",170.2,6.53,21.2,3.214,11.215,"RATE_CV_050",1.135,0.325,8.82,8.82,14.62,0.6,0.6,51.05,17.05,51.72,37.2,46.1,4,87.3,3.4,9.3,3.45175,0
